hospital_id,hospital_name,neighborhood,system,data_completeness,cpt,cpt_desc,gross_charge,discounted_cash,de_identified_min,de_identified_max,bcbs_price,bcbs_source,bcbs_plan,aetna_price,aetna_source,harvard_pilgrim_price,hp_plan_name,hp_source,uhc_price,uhc_source,bcbs_tic_rate,bcbs_tic_billing_class,billing_class,setting,rate_methodology,turquoise_bundled_price,turquoise_quality_rating,masscomparecare_total_paid,fh_physician_in_network,fh_physician_oon,fh_anesthesia_in_network,fh_facility_hosp_in_network,fh_facility_asc_in_network,fh_pathology_in_network
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,43235,EGD diagnostic,2834.0,,,,,,,,,,,,,,,,unknown,both,,,4,,604,1359,853,2133,704,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,43239,EGD with biopsy,2615.0,,,,,,,,,,,,,,,,unknown,both,,,4,,604,1359,853,2133,704,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,43244,EGD band ligation,5492.0,,,,,,,,,,,,,,,,unknown,both,,,4,,753,1175,,3109,1210,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,43249,EGD with dilation,5492.0,,,,,,,,,,,,,,,,unknown,both,,,4,,466,783,,3449,1310,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,43255,EGD bleeding control,5492.0,,,,,,,,,,,,,,,,unknown,both,,,4,,616,1077,853,2513,930,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,43259,EGD with ultrasound,8938.0,,,,,,,,,,,,,,,,unknown,both,,,4,,694,1099,853,2737,1518,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,45378,Colonoscopy diagnostic,2406.0,,,,,,,,,,,,,,,,unknown,both,,3128,4,2304,735,1118,770,1923,908,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,45380,Colonoscopy with biopsy,3237.0,,,,,,,,,,,,,,,,unknown,both,,,4,,941,1359,770,2350,866,114
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,45384,Colonoscopy polyp removal (hot),3237.0,,,,,,,,,,,,,,,,unknown,both,,,4,,564,1366,770,2635,1058,114
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,45385,Colonoscopy polyp removal (snare),3237.0,,,,,,,,,,,,,,,,unknown,both,,,4,,941,1359,770,2350,866,114
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,45388,Colonoscopy ablation,3691.0,,,,,,,,,,,,,,,,unknown,both,,,4,,843,1080,,2165,976,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,74176,CT Abd/Pelvis w/o contrast,2359.0,,,,,,,,,,,,,,,,unknown,both,,1173,4,,253,403,,984,,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,74177,CT Abd/Pelvis w/ contrast,3721.0,,,,,,,,,,,,,,,,unknown,both,,1173,4,,281,422,,2215,,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,74178,CT Abd/Pelvis w/ and w/o contrast,3721.0,,,,,,,,,,,,,,,,unknown,both,,1173,4,,281,422,,2215,,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,76700,Abdominal US complete,1333.0,,,,,,,,,,,,,,,,unknown,both,,,4,,117,165,,400,,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,76705,Abdominal US limited,1158.0,,,,,,,,,,,,,,,,unknown,both,,,4,,85,119,,412,,
bidmc,Beth Israel Deaconess Medical Center,Longwood,Beth Israel Lahey Health,gross_only,91110,GI tract capsule endoscopy,5610.0,,,,,,,,,,,,,,,,unknown,both,,,4,,358,767,,3517,,
bmc,Boston Medical Center,South End,Independent,full,43235,EGD diagnostic,1123.0,280.75,1010.64,3264.67,1278.93,negotiated_dollar,BLUE CROSS  OUT OF STATE HMO,1198.25,negotiated_dollar,1644.19,HPHC-HARVARD PILGRIM HPI,negotiated_dollar,1603.82,negotiated_dollar,,,unknown,outpatient,,,3,,604,1359,853,2133,704,
bmc,Boston Medical Center,South End,Independent,full,43239,EGD with biopsy,1322.0,330.5,1010.64,3264.67,1278.93,negotiated_dollar,BLUE CROSS OUT OF STATE PPO,1500.85,negotiated_dollar,1644.19,HPHC-HARVARD PILGRIM HPI,negotiated_dollar,1603.82,negotiated_dollar,,,unknown,outpatient,,,3,,604,1359,853,2133,704,
bmc,Boston Medical Center,South End,Independent,full,43244,EGD band ligation,2267.0,566.75,1010.64,7703.8,2491.1,negotiated_dollar,BLUE CROSS-INDEMNITY,1500.85,negotiated_dollar,2882.31,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,2811.55,negotiated_dollar,,,unknown,outpatient,,,3,,753,1175,,3109,1210,
bmc,Boston Medical Center,South End,Independent,full,43249,EGD with dilation,1743.0,435.75,1010.64,3264.67,2491.1,negotiated_dollar,BLUE CROSS  OUT OF STATE HMO,1500.85,negotiated_dollar,2882.31,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,2882.31,negotiated_dollar,,,unknown,outpatient,,,3,,466,783,,3449,1310,
bmc,Boston Medical Center,South End,Independent,full,43255,EGD bleeding control,2170.0,542.5,1010.64,7703.8,2491.1,negotiated_dollar,BLUE CROSS-PPO,1500.85,negotiated_dollar,2882.31,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,2882.31,negotiated_dollar,,,unknown,outpatient,,,3,,616,1077,853,2513,930,
bmc,Boston Medical Center,South End,Independent,full,43259,EGD with ultrasound,2333.0,583.25,1010.64,7703.8,2491.1,negotiated_dollar,BLUE CROSS OUT OF STATE INDEMNIT,1990.62,negotiated_dollar,2882.31,HPHC-HARVARD PILGRIM HPI,negotiated_dollar,2811.55,negotiated_dollar,,,unknown,outpatient,,,3,,694,1099,853,2737,1518,
bmc,Boston Medical Center,South End,Independent,full,45378,Colonoscopy diagnostic,1672.0,418.0,1020.59,3264.67,1250.94,negotiated_dollar,BLUE CROSS OUT OF STATE INDEMNIT,1500.85,negotiated_dollar,1608.22,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,1608.22,negotiated_dollar,,,unknown,outpatient,,948,3,2322,735,1118,770,1923,908,
bmc,Boston Medical Center,South End,Independent,full,45380,Colonoscopy with biopsy,2000.0,500.0,1020.59,3264.67,1645.44,negotiated_dollar,BLUE CROSS-HMO BLUE,1500.85,negotiated_dollar,2115.37,HPHC-HARVARD PILGRIM HPI,negotiated_dollar,2063.44,negotiated_dollar,,,unknown,outpatient,,,3,,941,1359,770,2350,866,114
bmc,Boston Medical Center,South End,Independent,full,45384,Colonoscopy polyp removal (hot),2086.0,521.5,1020.59,3264.67,1645.44,negotiated_dollar,BLUE CROSS  OUT OF STATE HMO,1500.85,negotiated_dollar,2115.37,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,2063.44,negotiated_dollar,,,unknown,outpatient,,,3,,564,1366,770,2635,1058,114
bmc,Boston Medical Center,South End,Independent,full,45385,Colonoscopy polyp removal (snare),2371.0,592.75,1020.59,3264.67,1645.44,negotiated_dollar,BLUE CROSS-INDEMNITY,1500.85,negotiated_dollar,2115.37,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,2063.44,negotiated_dollar,,,unknown,outpatient,,,3,,941,1359,770,2350,866,114
bmc,Boston Medical Center,South End,Independent,full,45388,Colonoscopy ablation,1378.0,344.5,1098.98,3264.67,1645.44,negotiated_dollar,BLUE CROSS  OUT OF STATE HMO,1500.85,negotiated_dollar,2115.37,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,2115.37,negotiated_dollar,,,unknown,outpatient,,,3,,843,1080,,2165,976,
bmc,Boston Medical Center,South End,Independent,full,74176,CT Abd/Pelvis w/o contrast,2117.0,529.25,396.79,2562.57,660.39,negotiated_dollar,BLUE CROSS-PPO,,,396.79,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,396.79,negotiated_dollar,,,unknown,outpatient,,1100,3,,253,403,,984,,
bmc,Boston Medical Center,South End,Independent,full,74177,CT Abd/Pelvis w/ contrast,3344.0,836.0,639.2,4115.74,1105.27,negotiated_dollar,BLUE CROSS OUT OF STATE INDEMNIT,,,664.1,HPHC-HARVARD PILGRIM HPI,negotiated_dollar,664.1,negotiated_dollar,,,unknown,outpatient,,1100,3,,281,422,,2215,,
bmc,Boston Medical Center,South End,Independent,full,74178,CT Abd/Pelvis w/ and w/o contrast,4248.0,1062.0,639.2,4115.74,1105.27,negotiated_dollar,BLUE CROSS OUT OF STATE INDEMNIT,,,664.1,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,664.1,negotiated_dollar,,,unknown,outpatient,,1100,3,,281,422,,2215,,
bmc,Boston Medical Center,South End,Independent,full,76700,Abdominal US complete,1334.0,333.5,147.96,1521.83,147.96,negotiated_dollar,BLUE CROSS-HMO BLUE,,,193.63,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,193.63,negotiated_dollar,,,unknown,outpatient,,,3,,117,165,,400,,
bmc,Boston Medical Center,South End,Independent,full,76705,Abdominal US limited,1024.0,256.0,147.96,1333.33,147.96,negotiated_dollar,BLUE CROSS OUT OF STATE INDEMNIT,,,193.63,HPHC-HARVARD PILGRIM HEALTHCAR,negotiated_dollar,193.63,negotiated_dollar,,,unknown,outpatient,,,3,,85,119,,412,,
bmc,Boston Medical Center,South End,Independent,full,91110,GI tract capsule endoscopy,4594.0,1148.5,1278.93,7945.14,1278.93,negotiated_dollar,BLUE CROSS-HMO BLUE,,,1644.19,HPHC-HARVARD PILGRIM HPI,negotiated_dollar,1644.19,negotiated_dollar,,,unknown,outpatient,,,3,,358,767,,3517,,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,43235,EGD diagnostic,2013.15,905.918,475.07,1929.98,1086.97,negotiated_dollar,BMCB HB MEDICARE - NO IME,1086.97,negotiated_dollar,1086.97,BMCB HB MEDICARE - NO IME,negotiated_dollar,1086.97,negotiated_dollar,245.62,institutional,institutional,both,fee schedule,,,,604,1359,853,2133,704,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,43239,EGD with biopsy,1975.88,889.146,475.07,1929.98,1086.97,negotiated_dollar,BMCB HB MEDICARE - NO IME,1086.97,negotiated_dollar,1086.97,BMCB HB MEDICARE - NO IME,negotiated_dollar,1086.97,negotiated_dollar,295.72,institutional,institutional,both,fee schedule,,,,604,1359,853,2133,704,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,43244,EGD band ligation,4505.62,2027.529,475.07,4600.37,2299.71,negotiated_dollar,BMCB HB MEDICARE - NO IME,2299.71,negotiated_dollar,2299.71,BMCB HB MEDICARE - NO IME,negotiated_dollar,2299.71,negotiated_dollar,,,unknown,both,,,,,753,1175,,3109,1210,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,43249,EGD with dilation,2816.0,1267.2,475.07,2989.62,2299.71,negotiated_dollar,BMCB HB MEDICARE - NO IME,2299.71,negotiated_dollar,2299.71,BMCB HB MEDICARE - NO IME,negotiated_dollar,2299.71,negotiated_dollar,227.02,institutional,institutional,both,fee schedule,,,,466,783,,3449,1310,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,43255,EGD bleeding control,2816.0,1267.2,475.07,4600.37,2299.71,negotiated_dollar,BMCB HB MEDICARE - NO IME,2299.71,negotiated_dollar,2299.71,BMCB HB MEDICARE - NO IME,negotiated_dollar,2299.71,negotiated_dollar,295.62,institutional,institutional,both,fee schedule,,,,616,1077,853,2513,930,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,43259,EGD with ultrasound,2816.0,1267.2,475.07,4600.37,2299.71,negotiated_dollar,BMCB HB MEDICARE - NO IME,2299.71,negotiated_dollar,2299.71,BMCB HB MEDICARE - NO IME,negotiated_dollar,2299.71,negotiated_dollar,,,unknown,both,,,,,694,1099,853,2737,1518,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,45378,Colonoscopy diagnostic,1354.0,609.3,475.07,2658.0,1114.51,negotiated_dollar,BMCB HB MEDICARE - NO IME,1114.51,negotiated_dollar,1114.51,BMCB HB MEDICARE - NO IME,negotiated_dollar,1114.51,negotiated_dollar,330.48,institutional,institutional,both,fee schedule,,,2928,735,1118,770,1923,908,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,45380,Colonoscopy with biopsy,1751.0,787.95,475.07,1929.98,1120.45,negotiated_dollar,BMCB HB BLUE CROSS INDEMNITY & PPO,1280.68,negotiated_dollar,1434.11,BMCB HB MEDICARE - NO IME,negotiated_dollar,1434.11,negotiated_dollar,384.14,institutional,institutional,both,fee schedule,,,,941,1359,770,2350,866,114
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,45384,Colonoscopy polyp removal (hot),,,,,433.17,bcbs_tic_insurer_mrf,HMO Blue Fully Insured (TiC),,,,,,,,433.17,institutional,institutional,outpatient,fee schedule,,,,564,1366,770,2635,1058,114
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,45385,Colonoscopy polyp removal (snare),1751.0,787.95,475.07,1929.98,1120.45,negotiated_dollar,BMCB HB BLUE CROSS INDEMNITY & PPO,1280.68,negotiated_dollar,1434.11,BMCB HB MEDICARE - NO IME,negotiated_dollar,1434.11,negotiated_dollar,446.77,institutional,institutional,both,fee schedule,,,,941,1359,770,2350,866,114
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,45388,Colonoscopy ablation,1751.0,787.95,475.07,4308.0,1120.45,negotiated_dollar,BMCB HB BLUE CROSS INDEMNITY & PPO,1280.68,negotiated_dollar,1434.11,BMCB HB MEDICARE - NO IME,negotiated_dollar,1434.11,negotiated_dollar,396.82,institutional,institutional,both,fee schedule,,,,843,1080,,2165,976,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,74176,CT Abd/Pelvis w/o contrast,836.8,376.56,285.95,1108.0,574.25,negotiated_dollar,BMCB HB BLUE CROSS INDEMNITY & PPO,285.95,negotiated_dollar,285.95,BMCB HB MEDICARE - NO IME,negotiated_dollar,285.95,negotiated_dollar,258.39,institutional,institutional,both,fee schedule,,,,253,403,,984,,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,74177,CT Abd/Pelvis w/ contrast,1421.95,639.878,418.11,1348.0,961.11,negotiated_dollar,BMCB HB BLUE CROSS INDEMNITY & PPO,418.11,negotiated_dollar,418.11,BMCB HB MEDICARE - NO IME,negotiated_dollar,418.11,negotiated_dollar,216.23,institutional,institutional,both,fee schedule,,,,281,422,,2215,,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,74178,CT Abd/Pelvis w/ and w/o contrast,1421.95,639.878,418.11,1348.0,961.11,negotiated_dollar,BMCB HB BLUE CROSS INDEMNITY & PPO,418.11,negotiated_dollar,418.11,BMCB HB MEDICARE - NO IME,negotiated_dollar,418.11,negotiated_dollar,735.18,institutional,institutional,both,fee schedule,,,,281,422,,2215,,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,76700,Abdominal US complete,621.18,279.531,125.29,475.07,125.29,negotiated_dollar,BMCB HB MEDICARE - NO IME,125.29,negotiated_dollar,125.29,BMCB HB MEDICARE - NO IME,negotiated_dollar,125.29,negotiated_dollar,160.83,institutional,institutional,both,fee schedule,,,,117,165,,400,,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,76705,Abdominal US limited,523.84,235.728,125.29,475.07,125.29,negotiated_dollar,BMCB HB MEDICARE - NO IME,205.71,negotiated_dollar,125.29,BMCB HB MEDICARE - NO IME,negotiated_dollar,125.29,negotiated_dollar,160.83,institutional,institutional,both,fee schedule,,,,85,119,,412,,
bmc_brighton,BMC Brighton (Formerly St. Elizabeth's),Brighton,BMC Health System,full,91110,GI tract capsule endoscopy,1392.0,626.4,475.07,3012.8,1086.97,negotiated_dollar,BMCB HB MEDICARE - NO IME,1018.11,negotiated_dollar,1086.97,BMCB HB MEDICARE - NO IME,negotiated_dollar,1086.97,negotiated_dollar,1268.0,institutional,institutional,both,fee schedule,,,,358,767,,3517,,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,43235,EGD diagnostic,2421.0,1815.75,750.51,2384.07,1887.62,estimated_amount,HB BWH MEDICAID,,,1827.72,HMO (TiC),harvard pilgrim_tic_insurer_mrf,1183.29,unitedhealthcare_tic_insurer_mrf,496.88,institutional,institutional,outpatient,fee schedule,,5,,604,1359,853,2133,704,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,43239,EGD with biopsy,3692.0,2769.0,761.55,3017.1,2292.0,estimated_amount,HB BWH MEDICAID,,,1827.72,HMO (TiC),harvard pilgrim_tic_insurer_mrf,560.84,unitedhealthcare_tic_insurer_mrf,598.24,institutional,institutional,outpatient,fee schedule,,5,,604,1359,853,2133,704,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,43244,EGD band ligation,3611.0,2708.25,1119.41,5545.35,1516.96,estimated_amount,HB BWH MEDICAID,,,3204.05,HMO (TiC),harvard pilgrim_tic_insurer_mrf,992.89,unitedhealthcare_tic_insurer_mrf,,,unknown,outpatient,,,5,,753,1175,,3109,1210,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,43249,EGD with dilation,3643.0,2732.25,1129.33,2977.06,1264.13,estimated_amount,HB BWH MEDICAID,,,3204.05,HMO (TiC),harvard pilgrim_tic_insurer_mrf,620.86,unitedhealthcare_tic_insurer_mrf,459.25,institutional,institutional,outpatient,fee schedule,,5,,466,783,,3449,1310,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,43255,EGD bleeding control,3692.0,2769.0,1144.52,5545.35,598.03,bcbs_tic_insurer_mrf,HMO Blue Fully Insured (TiC),,,3204.05,HMO (TiC),harvard pilgrim_tic_insurer_mrf,812.55,unitedhealthcare_tic_insurer_mrf,598.03,institutional,institutional,outpatient,fee schedule,,5,,616,1077,853,2513,930,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,43259,EGD with ultrasound,3576.0,2682.0,1108.56,5545.35,1966.05,estimated_amount,HB BWH MEDICAID,,,3204.05,HMO (TiC),harvard pilgrim_tic_insurer_mrf,916.24,unitedhealthcare_tic_insurer_mrf,,,unknown,outpatient,,,5,,694,1099,853,2737,1518,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,45378,Colonoscopy diagnostic,3883.0,2912.25,744.89,3173.19,2962.84,estimated_amount,HB BWH MEDICAID,,,1787.74,HMO (TiC),harvard pilgrim_tic_insurer_mrf,1378.17,unitedhealthcare_tic_insurer_mrf,668.55,institutional,institutional,outpatient,fee schedule,2912,5,2627,735,1118,770,1923,908,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,45380,Colonoscopy with biopsy,2621.0,1965.75,812.51,2384.07,2042.32,estimated_amount,HB BWH MEDICAID,,,2351.5,HMO (TiC),harvard pilgrim_tic_insurer_mrf,811.94,unitedhealthcare_tic_insurer_mrf,777.11,institutional,institutional,outpatient,fee schedule,,5,,941,1359,770,2350,866,114
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,45384,Colonoscopy polyp removal (hot),,,,,876.28,bcbs_tic_insurer_mrf,HMO Blue Fully Insured (TiC),,,2351.5,HMO (TiC),harvard pilgrim_tic_insurer_mrf,922.42,unitedhealthcare_tic_insurer_mrf,876.28,institutional,institutional,outpatient,fee schedule,,5,,564,1366,770,2635,1058,114
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,45385,Colonoscopy polyp removal (snare),2618.0,1963.5,811.58,2453.74,1806.49,estimated_amount,HB BWH MEDICAID,,,2351.5,HMO (TiC),harvard pilgrim_tic_insurer_mrf,1029.74,unitedhealthcare_tic_insurer_mrf,903.8,institutional,institutional,outpatient,fee schedule,,5,,941,1359,770,2350,866,114
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,45388,Colonoscopy ablation,,,,,802.76,bcbs_tic_insurer_mrf,HMO Blue Fully Insured (TiC),,,2351.5,HMO (TiC),harvard pilgrim_tic_insurer_mrf,1095.32,unitedhealthcare_tic_insurer_mrf,802.76,institutional,institutional,outpatient,fee schedule,,5,,843,1080,,2165,976,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,74176,CT Abd/Pelvis w/o contrast,1765.0,1323.75,230.56,1419.06,199.96,estimated_amount,HB BWH MEDICAID,,,647.87,HMO (TiC),harvard pilgrim_tic_insurer_mrf,309.17,unitedhealthcare_tic_insurer_mrf,345.39,institutional,institutional,outpatient,fee schedule,2698,5,,253,403,,984,,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,74177,CT Abd/Pelvis w/ contrast,2840.0,2130.0,385.88,2283.36,829.55,estimated_amount,HB BWH MEDICAID,,,1084.32,HMO (TiC),harvard pilgrim_tic_insurer_mrf,324.41,unitedhealthcare_tic_insurer_mrf,1156.15,institutional,institutional,outpatient,fee schedule,2698,5,,281,422,,2215,,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,74178,CT Abd/Pelvis w/ and w/o contrast,3598.0,2698.5,385.88,2892.79,677.27,estimated_amount,HB BWH MEDICAID,,,1084.32,HMO (TiC),harvard pilgrim_tic_insurer_mrf,1395.04,unitedhealthcare_tic_insurer_mrf,1156.15,institutional,institutional,outpatient,fee schedule,2698,5,,281,422,,2215,,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,76700,Abdominal US complete,987.0,740.25,112.51,806.58,398.81,estimated_amount,HB BWH MEDICAID,,,316.15,HMO (TiC),harvard pilgrim_tic_insurer_mrf,297.13,unitedhealthcare_tic_insurer_mrf,199.42,institutional,institutional,outpatient,fee schedule,,5,,117,165,,400,,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,76705,Abdominal US limited,121.0,90.75,37.51,513.1,350.42,estimated_amount,HB BWH MEDICAID,,,316.15,HMO (TiC),harvard pilgrim_tic_insurer_mrf,320.26,unitedhealthcare_tic_insurer_mrf,115.79,institutional,institutional,outpatient,fee schedule,,5,,85,119,,412,,
brigham,Brigham and Women's Hospital,Longwood,Mass General Brigham,full,91110,GI tract capsule endoscopy,4350.0,3262.5,761.55,5010.16,2210.67,estimated_amount,HB BWH MEDICAID,,,1827.72,HMO (TiC),harvard pilgrim_tic_insurer_mrf,3532.13,unitedhealthcare_tic_insurer_mrf,1298.48,institutional,institutional,outpatient,fee schedule,,5,,358,767,,3517,,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,43235,EGD diagnostic,1266.0,1266.0,101.39,1266.0,870.88,negotiated_dollar,CHA HB BCBS HMO BLUE,1266.0,negotiated_dollar,2132.34,CHA HB HARVARD PILGRIM HEALTHCARE HPI,estimated_amount,2132.34,estimated_amount,189.23,institutional,institutional,both,fee schedule,,,,604,1359,853,2133,704,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,43239,EGD with biopsy,4806.6,4806.6,114.3,1169.15,870.88,negotiated_dollar,CHA HB BCBS HMO BLUE,1825.0,negotiated_dollar,2132.34,CHA HB HARVARD PILGRIM HEALTHCARE HPI,estimated_amount,2329.0,estimated_amount,227.83,institutional,institutional,outpatient,fee schedule,,,,604,1359,853,2133,704,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,43244,EGD band ligation,3795.72,3795.72,4.44,2786.83,1696.3,negotiated_dollar,CHA HB BCBS INDEMNITY,1825.0,negotiated_dollar,5.04,CHA HB MEDICARE MANAGED CARE 100 PCT,negotiated_dollar,4.44,negotiated_dollar,,,unknown,outpatient,,,,,753,1175,,3109,1210,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,43249,EGD with dilation,5764.4,5764.4,125.9,1696.3,1696.3,negotiated_dollar,CHA HB BCBS PPO,1266.0,negotiated_dollar,10733.6,CHA HB HARVARD PILGRIM HEALTHCARE HPI,estimated_amount,2329.0,unitedhealthcare_tic_insurer_mrf,174.9,institutional,institutional,outpatient,fee schedule,,,,466,783,,3449,1310,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,43255,EGD bleeding control,6478.8,6478.8,163.43,2716.63,1696.3,negotiated_dollar,CHA HB BCBS PPO,1825.0,negotiated_dollar,10733.6,CHA HB HARVARD PILGRIM HEALTHCARE HPI,estimated_amount,2329.0,unitedhealthcare_tic_insurer_mrf,227.75,institutional,institutional,outpatient,fee schedule,,,,616,1077,853,2513,930,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,43259,EGD with ultrasound,6569.1,6569.1,183.73,1696.3,1696.3,negotiated_dollar,CHA HB BCBS PPO,1825.0,negotiated_dollar,,,,2329.0,unitedhealthcare_tic_insurer_mrf,,,unknown,outpatient,,,,,694,1099,853,2737,1518,
cha,CHA Cambridge Hospital,Cambridge,Cambridge Health Alliance,full,45378,Colonoscopy diagnostic,3510.55,3510.55,4.44,1139.7,851.82,negotiated_dollar,CHA HB BCBS PPO,5.04,negotiated_dollar,5.04,CHA HB MEDICARE MANAGED CARE 100 PCT,negotiated_dollar,4.44,negotiated_dollar,254.61,institutional,institutional,outpatient,fee schedule,,,2360,735,1118,770,1923,908,
